packetsReceivedVideo,roundTripTimeAudio,bytesReceived,jitterAudio,bytesSentAudio,networkType,packetsReceivedAudio,bytesReceivedVideo,roomId,bytesSentVideo,date,bytesSent,packetsLostAudio,bytesReceivedAudio,availableOutgoingBitrate,time,jitterVideo,roundTripTimeVideo,packetsLostVideo,timestamp
17727,437.95799999999997,18838573,11,1004406,3g,13614,16483070,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,37624295,2025-04-21 15:50:44.099000+00:00,40797863,372,937917,1703458,2025-04-21 15:50:44.340000+00:00,31.0,328.644,563,1745250644085.194
17834,321.838,18933343,15,1010972,3g,13711,16561418,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,38016022,2025-04-21 15:50:46.100000+00:00,41216850,375,944287,1723227,2025-04-21 15:50:46.363000+00:00,65.0,332.45799999999997,566,1745250646085.91
17948,321.838,19029313,15,1017568,3g,13800,16641933,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,38396351,2025-04-21 15:50:48.100000+00:00,41621510,378,950224,1743459,2025-04-21 15:50:48.381000+00:00,22.0,354.813,571,1745250648085.873
17987,321.838,19069962,14,1025192,3g,13903,16667796,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,38683989,2025-04-21 15:50:50.100000+00:00,41932559,382,957471,1352555,2025-04-21 15:50:50.355000+00:00,84.0,341.171,573,1745250650086.235
18033,311.279,19101230,8,1031884,3g,14001,16684872,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,38941878,2025-04-21 15:50:52.100000+00:00,42212298,385,964621,1372512,2025-04-21 15:50:52.356000+00:00,34.0,311.096,575,1745250652086.089
18093,311.279,19128812,5,1039070,3g,14098,16697495,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,39244102,2025-04-21 15:50:54.100000+00:00,42543788,388,971834,1391745,2025-04-21 15:50:54.358000+00:00,7.0,306.335,579,1745250654085.32
18154,311.279,19165100,9,1046521,3g,14195,16718382,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,39558655,2025-04-21 15:50:56.100000+00:00,42877142,391,979403,1415812,2025-04-21 15:50:56.357000+00:00,12.0,315.14,582,1745250656086.229
18214,311.279,19207626,4,1053415,3g,14295,16745657,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,39875832,2025-04-21 15:50:58.098000+00:00,43218131,391,986768,1439293,2025-04-21 15:50:58.353000+00:00,3.0,311.996,583,1745250658084.618
18276,320.87699999999995,19252261,5,1060223,3g,14391,16774832,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,40200581,2025-04-21 15:51:00.101000+00:00,43567088,394,994000,1460415,2025-04-21 15:51:00.345000+00:00,15.0,304.23,588,1745250660087.39
18339,354.04999999999995,19300681,8,1066749,3g,14488,16807766,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,40526648,2025-04-21 15:51:02.102000+00:00,43916913,397,1001216,1477282,2025-04-21 15:51:02.356000+00:00,9.0,323.502,589,1745250662087.648
18420,354.04999999999995,19367445,5,1073505,3g,14587,16857542,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,40858565,2025-04-21 15:51:04.101000+00:00,44273135,399,1009145,1497239,2025-04-21 15:51:04.355000+00:00,6.0,317.566,590,1745250664086.931
18495,317.551,19430837,9,1080068,3g,14683,16904942,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,41200995,2025-04-21 15:51:06.100000+00:00,44640355,402,1016488,1517807,2025-04-21 15:51:06.356000+00:00,12.0,314.087,591,1745250666085.805
18577,318.14599999999996,19510958,8,1086661,3g,14782,16968444,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,41534271,2025-04-21 15:51:08.102000+00:00,44998052,404,1024141,1538309,2025-04-21 15:51:08.356000+00:00,9.0,337.601,593,1745250668087.194
18660,318.14599999999996,19600134,9,1093286,3g,14878,17041022,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,41881129,2025-04-21 15:51:10.103000+00:00,45369435,407,1031529,1558735,2025-04-21 15:51:10.350000+00:00,9.0,306.686,595,1745250670088.652
18771,327.133,19706914,7,1099932,3g,14975,17130270,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,42237045,2025-04-21 15:51:12.104000+00:00,45750517,411,1039263,1577669,2025-04-21 15:51:12.357000+00:00,9.0,311.56899999999996,601,1745250672088.254
18871,327.133,19809449,9,1106809,3g,15074,17215615,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,42581446,2025-04-21 15:51:14.104000+00:00,46120293,412,1046859,1600546,2025-04-21 15:51:14.351000+00:00,23.0,317.78000000000003,604,1745250674088.997
18968,327.133,19892159,8,1113553,3g,15169,17281589,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,42946607,2025-04-21 15:51:16.100000+00:00,46512348,417,1053997,1618844,2025-04-21 15:51:16.366000+00:00,29.0,317.78000000000003,608,1745250676085.017
19035,327.133,19960116,9,1120403,3g,15267,17333466,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,43306173,2025-04-21 15:51:18.104000+00:00,46896628,419,1061667,1642894,2025-04-21 15:51:18.356000+00:00,14.0,308.685,615,1745250678088.825
19124,327.133,20052157,6,1126993,3g,15363,17408378,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,43682949,2025-04-21 15:51:20.104000+00:00,47299312,423,1069476,1665285,2025-04-21 15:51:20.354000+00:00,5.0,305.41999999999996,623,1745250680089.319
19208,346.542,20138344,14,1133638,3g,15458,17478008,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,44057582,2025-04-21 15:51:22.103000+00:00,47699656,427,1076861,1685058,2025-04-21 15:51:22.353000+00:00,26.0,411.14799999999997,625,1745250682088.799
19306,346.542,20234035,12,1140314,3g,15558,17556498,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,44438684,2025-04-21 15:51:24.105000+00:00,48106336,428,1084806,1705742,2025-04-21 15:51:24.354000+00:00,15.0,303.772,630,1745250684090.173
19424,317.078,20354418,7,1147158,3g,15651,17659306,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,44834072,2025-04-21 15:51:26.105000+00:00,48527934,435,1092231,1806420,2025-04-21 15:51:26.351000+00:00,40.0,311.691,638,1745250686090.012
19558,317.078,20486950,6,1153926,3g,15748,17773064,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,45275518,2025-04-21 15:51:28.101000+00:00,48997572,438,1100121,2108375,2025-04-21 15:51:28.428000+00:00,18.0,317.307,641,1745250688086.03
19720,326.69100000000003,20654789,7,1160469,3g,15846,17921078,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,45711541,2025-04-21 15:51:30.100000+00:00,49462263,439,1107908,1594684,2025-04-21 15:51:30.350000+00:00,31.0,352.615,648,1745250690084.809
19896,326.69100000000003,20831731,6,1167246,3g,15943,18077953,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,46068855,2025-04-21 15:51:32.101000+00:00,49845241,443,1115553,1609928,2025-04-21 15:51:32.349000+00:00,10.0,311.401,655,1745250692085.292
20108,370.46799999999996,21036380,8,1173989,3g,16038,18261772,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,46426282,2025-04-21 15:51:34.104000+00:00,50228252,447,1122692,1630665,2025-04-21 15:51:34.348000+00:00,14.0,337.875,659,1745250694088.953
20340,381.34799999999996,21275458,8,1180591,3g,16136,18479575,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,46784380,2025-04-21 15:51:36.104000+00:00,50612009,450,1129440,1651407,2025-04-21 15:51:36.347000+00:00,13.0,323.853,668,1745250696088.582
20564,381.34799999999996,21514329,10,1187282,3g,16234,18697371,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,47160883,2025-04-21 15:51:38.105000+00:00,51014501,451,1136229,1671984,2025-04-21 15:51:38.361000+00:00,21.0,329.28499999999997,674,1745250698089.602
20756,381.34799999999996,21723469,14,1193895,3g,16329,18886537,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,47540750,2025-04-21 15:51:40.105000+00:00,51420023,456,1143261,1693127,2025-04-21 15:51:40.351000+00:00,35.0,330.231,676,1745250700089.652
20992,343.75,21973314,11,1200559,3g,16425,19112799,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,47924642,2025-04-21 15:51:42.106000+00:00,51830193,460,1150298,1714456,2025-04-21 15:51:42.354000+00:00,34.0,357.056,683,1745250702089.979
21196,343.75,22188582,10,1207728,3g,16524,19307485,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,48305179,2025-04-21 15:51:44.106000+00:00,52237069,462,1157682,1734126,2025-04-21 15:51:44.348000+00:00,18.0,338.669,688,1745250704089.84
21437,370.77299999999997,22446793,11,1215019,3g,16615,19544001,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,48706955,2025-04-21 15:51:46.105000+00:00,52666306,467,1164871,1752925,2025-04-21 15:51:46.348000+00:00,20.0,335.953,700,1745250706089.085
21605,370.77299999999997,22630419,16,1222294,3g,16716,19707684,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,48997759,2025-04-21 15:51:48.105000+00:00,52980777,470,1172980,1092871,2025-04-21 15:51:48.350000+00:00,36.0,354.599,706,1745250708088.047
21740,370.77299999999997,22762381,22,1229527,3g,16813,19821905,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,49173463,2025-04-21 15:51:50.104000+00:00,53176504,471,1180373,1096268,2025-04-21 15:51:50.347000+00:00,26.0,348.03799999999995,707,1745250710088.262
21891,535.477,22912023,14,1236842,3g,16906,19953207,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,49404481,2025-04-21 15:51:52.102000+00:00,53429343,477,1187907,1109875,2025-04-21 15:51:52.342000+00:00,19.0,315.521,711,1745250712086.191
22012,535.477,23024328,10,1244174,3g,17005,20047927,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,49649190,2025-04-21 15:51:54.100000+00:00,53696140,480,1195326,1132102,2025-04-21 15:51:54.344000+00:00,17.0,308.701,720,1745250714084.887
22136,522.934,23133283,7,1251441,3g,17102,20139276,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,49900083,2025-04-21 15:51:56.104000+00:00,53969416,484,1202462,1153452,2025-04-21 15:51:56.359000+00:00,12.0,308.228,726,1745250716085.687
22257,522.934,23240945,15,1258565,3g,17199,20229931,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,50152147,2025-04-21 15:51:58.101000+00:00,54243262,486,1209705,1172321,2025-04-21 15:51:58.344000+00:00,19.0,330.872,732,1745250718085.363
22352,315.613,23335284,11,1265949,3g,17295,20307968,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,50413934,2025-04-21 15:52:00.104000+00:00,54527885,491,1216879,1187858,2025-04-21 15:52:00.358000+00:00,16.0,314.11699999999996,733,1745250720087.816
22433,315.613,23418653,9,1273108,3g,17393,20374866,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,50684130,2025-04-21 15:52:02.101000+00:00,54820766,493,1224510,1207323,2025-04-21 15:52:02.356000+00:00,7.0,311.401,737,1745250722084.664
22509,315.613,23498129,20,1280198,3g,17486,20439086,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,50940335,2025-04-21 15:52:04.102000+00:00,55098791,496,1231732,956208,2025-04-21 15:52:04.751000+00:00,35.0,436.78299999999996,737,1745250724085.481
22587,315.613,23558993,12,1287856,3g,17575,20485541,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,51109796,2025-04-21 15:52:06.101000+00:00,55288494,509,1238091,967205,2025-04-21 15:52:06.354000+00:00,27.0,313.67499999999995,748,1745250726084.895
22669,315.613,23613981,12,1295645,3g,17674,20524656,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,51312425,2025-04-21 15:52:08.102000+00:00,55512846,512,1245268,986850,2025-04-21 15:52:08.353000+00:00,16.0,316.26899999999995,749,1745250728086.214
22744,329.727,23674805,17,1303112,3g,17772,20569852,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,51533459,2025-04-21 15:52:10.102000+00:00,55755547,514,1252348,1003818,2025-04-21 15:52:10.351000+00:00,23.0,395.111,752,1745250730086.083
22824,329.727,23745945,12,1310417,3g,17869,20624828,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,51752346,2025-04-21 15:52:12.103000+00:00,55995813,517,1259856,1023418,2025-04-21 15:52:12.349000+00:00,15.0,314.423,753,1745250732086.352
22896,329.727,23818052,13,1317622,3g,17961,20681567,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,51980523,2025-04-21 15:52:14.103000+00:00,56245809,521,1267010,1043284,2025-04-21 15:52:14.351000+00:00,18.0,315.90299999999996,755,1745250734087.05
22957,318.28299999999996,23873651,32,1324939,3g,18044,20724377,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,52168285,2025-04-21 15:52:16.103000+00:00,56453522,540,1272905,1062631,2025-04-21 15:52:16.443000+00:00,77.0,838.333,770,1745250736086.526
23009,318.28299999999996,23901169,24,1332714,3g,18134,20738409,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,52332448,2025-04-21 15:52:18.101000+00:00,56636904,552,1279283,1070240,2025-04-21 15:52:18.347000+00:00,70.0,483.70399999999995,774,1745250738084.992
23064,318.28299999999996,23927021,11,1340679,3g,18230,20749951,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,52543889,2025-04-21 15:52:20.108000+00:00,56870480,555,1286395,1088753,2025-04-21 15:52:20.360000+00:00,35.0,320.92299999999994,776,1745250740088.313
23108,318.28299999999996,23951243,21,1347965,3g,18328,20759818,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,52777935,2025-04-21 15:52:22.105000+00:00,57126214,558,1293609,1107088,2025-04-21 15:52:22.363000+00:00,332.0,320.297,777,1745250742087.416
23159,311.127,23976243,12,1354947,3g,18423,20771007,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,53025542,2025-04-21 15:52:24.103000+00:00,57395753,563,1300809,1130342,2025-04-21 15:52:24.356000+00:00,277.0,310.257,781,1745250744085.994
23210,311.127,24001028,8,1361955,3g,18521,20781401,b3e9e3d7-cc40-484a-a327-18e0f9dac1c7,53269832,2025-04-21 15:52:26.104000+00:00,57661575,565,1308156,1151293,2025-04-21 15:52:26.352000+00:00,292.0,339.706,783,1745250746087.424
2723,169.49499999999998,2881234,5,58101,3g,821,2671281,5ea95487-0a31-4e33-9263-c31717b81b5e,3289231,2025-04-21 15:54:29.990000+00:00,3518649,16,58458,1817818,2025-04-21 15:54:31.393000+00:00,13.0,149.13899999999998,56,1745250869984.196
3325,169.49499999999998,3519555,6,64864,3g,921,3274668,5ea95487-0a31-4e33-9263-c31717b81b5e,3684923,2025-04-21 15:54:31.986000+00:00,3941814,16,65592,1851187,2025-04-21 15:54:32.153000+00:00,9.0,150.29899999999998,56,1745250871984.361
3815,169.708,4048095,5,71563,3g,1021,3772170,5ea95487-0a31-4e33-9263-c31717b81b5e,4076858,2025-04-21 15:54:33.984000+00:00,4361026,16,72928,1886730,2025-04-21 15:54:34.155000+00:00,7.0,157.28799999999998,56,1745250873981.992
4049,169.708,4309817,26,78312,3g,1118,4013039,5ea95487-0a31-4e33-9263-c31717b81b5e,4445368,2025-04-21 15:54:35.985000+00:00,4754855,16,79849,1925697,2025-04-21 15:54:36.160000+00:00,59.0,347.748,56,1745250875982.259
4479,169.708,4796695,5,85063,3g,1213,4472680,5ea95487-0a31-4e33-9263-c31717b81b5e,4755565,2025-04-21 15:54:37.985000+00:00,5088721,24,86354,1943323,2025-04-21 15:54:38.151000+00:00,80.0,149.582,63,1745250877983.042
5314,171.82899999999998,5729538,12,92121,3g,1303,5363469,5ea95487-0a31-4e33-9263-c31717b81b5e,5144267,2025-04-21 15:54:39.988000+00:00,5504231,24,92442,1977798,2025-04-21 15:54:40.154000+00:00,268.0,210.144,63,1745250879985.629
5796,171.82899999999998,6260284,11,98838,3g,1412,5862564,5ea95487-0a31-4e33-9263-c31717b81b5e,5488496,2025-04-21 15:54:41.986000+00:00,5873129,24,99949,1997154,2025-04-21 15:54:42.153000+00:00,68.0,168.27399999999997,77,1745250881983.73
6317,171.82899999999998,6841059,18,105554,3g,1513,6411225,5ea95487-0a31-4e33-9263-c31717b81b5e,5913413,2025-04-21 15:54:43.986000+00:00,6325284,24,106557,2031995,2025-04-21 15:54:44.150000+00:00,61.0,146.347,77,1745250883984.329
7205,167.45,7825753,10,112983,3g,1611,7351132,5ea95487-0a31-4e33-9263-c31717b81b5e,6341815,2025-04-21 15:54:45.988000+00:00,6782479,26,113018,2065616,2025-04-21 15:54:46.153000+00:00,17.0,157.913,90,1745250885985.075
7609,167.45,8272312,19,120277,3g,1710,7770161,5ea95487-0a31-4e33-9263-c31717b81b5e,6769451,2025-04-21 15:54:47.989000+00:00,7238033,26,119544,2098899,2025-04-21 15:54:48.156000+00:00,49.0,153.702,90,1745250887986.461
7965,152.191,8669750,11,127151,3g,1809,8142468,5ea95487-0a31-4e33-9263-c31717b81b5e,7191680,2025-04-21 15:54:49.987000+00:00,7687492,27,125879,2130362,2025-04-21 15:54:50.153000+00:00,44.0,277.771,90,1745250889984.373
8557,152.191,9335310,16,134807,3g,1909,8774354,5ea95487-0a31-4e33-9263-c31717b81b5e,7620434,2025-04-21 15:54:51.985000+00:00,8145076,27,132303,2165024,2025-04-21 15:54:52.153000+00:00,40.0,205.75,90,1745250891982.929
9118,152.191,9956429,9,142002,3g,2009,9362249,5ea95487-0a31-4e33-9263-c31717b81b5e,8050458,2025-04-21 15:54:53.985000+00:00,8603323,28,139671,2190003,2025-04-21 15:54:54.150000+00:00,19.0,340.24,97,1745250893982.196
9721,171.28,10628196,14,149048,3g,2109,9998805,5ea95487-0a31-4e33-9263-c31717b81b5e,8476236,2025-04-21 15:54:55.989000+00:00,9056825,28,147330,2224220,2025-04-21 15:54:56.156000+00:00,20.0,158.50799999999998,97,1745250895985.813
10275,171.28,11240049,9,156642,3g,2208,10572883,5ea95487-0a31-4e33-9263-c31717b81b5e,8904096,2025-04-21 15:54:57.989000+00:00,9513195,28,154652,2251269,2025-04-21 15:54:58.158000+00:00,19.0,208.60299999999998,97,1745250897986.211
10824,165.344,11844909,8,163744,3g,2309,11148747,5ea95487-0a31-4e33-9263-c31717b81b5e,9322999,2025-04-21 15:54:59.987000+00:00,9959894,28,162331,2288815,2025-04-21 15:55:00.152000+00:00,12.0,167.953,100,1745250899984.666
11372,165.344,12456091,6,170742,3g,2409,11726444,5ea95487-0a31-4e33-9263-c31717b81b5e,9737999,2025-04-21 15:55:01.986000+00:00,10402188,28,169908,2322900,2025-04-21 15:55:02.163000+00:00,15.0,174.10299999999998,103,1745250901983.311
11885,165.161,13019544,4,177898,3g,2508,12258236,5ea95487-0a31-4e33-9263-c31717b81b5e,10175743,2025-04-21 15:55:03.989000+00:00,10868180,29,177133,2356550,2025-04-21 15:55:04.152000+00:00,14.0,160.629,112,1745250903985.962
12358,165.161,13538484,5,185255,3g,2607,12747251,5ea95487-0a31-4e33-9263-c31717b81b5e,10603369,2025-04-21 15:55:05.985000+00:00,11324089,29,184294,2386005,2025-04-21 15:55:06.574000+00:00,11.0,151.38199999999998,112,1745250905982.826
12838,165.161,14065905,6,192345,3g,2707,13244058,5ea95487-0a31-4e33-9263-c31717b81b5e,11066217,2025-04-21 15:55:07.987000+00:00,11816137,29,191478,2451017,2025-04-21 15:55:08.157000+00:00,10.0,152.84699999999998,112,1745250907983.83
13287,147.73600000000002,14552827,4,199549,3g,2807,13701420,5ea95487-0a31-4e33-9263-c31717b81b5e,11599379,2025-04-21 15:55:09.984000+00:00,12381569,29,198736,2854185,2025-04-21 15:55:10.151000+00:00,7.0,141.998,112,1745250909980.826
13798,147.73600000000002,15112638,8,206779,3g,2908,14229468,5ea95487-0a31-4e33-9263-c31717b81b5e,12155384,2025-04-21 15:55:11.985000+00:00,12970194,29,205895,3266371,2025-04-21 15:55:12.151000+00:00,11.0,181.76299999999998,112,1745250911981.788
14133,147.73600000000002,15483118,5,213970,3g,3008,14574783,5ea95487-0a31-4e33-9263-c31717b81b5e,12747946,2025-04-21 15:55:13.986000+00:00,13596403,29,213072,3806273,2025-04-21 15:55:14.147000+00:00,23.0,147.797,112,1745250913982.608
14555,147.73600000000002,15946867,4,221165,3g,3108,15010200,5ea95487-0a31-4e33-9263-c31717b81b5e,13361309,2025-04-21 15:55:15.987000+00:00,14244541,29,220254,3991518,2025-04-21 15:55:16.573000+00:00,4.0,145.584,112,1745250915983.328
14993,153.93099999999998,16426422,2,228181,3g,3208,15461010,5ea95487-0a31-4e33-9263-c31717b81b5e,13971753,2025-04-21 15:55:17.986000+00:00,14889291,29,227479,4141650,2025-04-21 15:55:18.148000+00:00,5.0,153.82399999999998,112,1745250917983.055
15385,153.93099999999998,16855166,5,235164,3g,3308,15862663,5ea95487-0a31-4e33-9263-c31717b81b5e,14577270,2025-04-21 15:55:19.986000+00:00,15529041,29,234622,4141650,2025-04-21 15:55:20.155000+00:00,4.0,156.738,112,1745250919982.171
15800,153.93099999999998,17309803,6,242194,3g,3407,16289790,5ea95487-0a31-4e33-9263-c31717b81b5e,15000184,2025-04-21 15:55:21.984000+00:00,15979473,29,241720,4141650,2025-04-21 15:55:22.150000+00:00,7.0,145.981,112,1745250921980.705
16215,147.98,17767607,5,249321,3g,3507,16719919,5ea95487-0a31-4e33-9263-c31717b81b5e,15425374,2025-04-21 15:55:23.985000+00:00,16432574,29,248869,4141650,2025-04-21 15:55:24.151000+00:00,6.0,149.734,112,1745250923981.819
16597,147.98,18192088,4,256513,3g,3607,17117744,5ea95487-0a31-4e33-9263-c31717b81b5e,15913704,2025-04-21 15:55:25.986000+00:00,16950970,29,256023,4141650,2025-04-21 15:55:26.149000+00:00,8.0,144.531,112,1745250925981.911
17022,147.98,18656695,6,263610,3g,3708,17553874,5ea95487-0a31-4e33-9263-c31717b81b5e,16467013,2025-04-21 15:55:27.985000+00:00,17536796,29,263320,4141650,2025-04-21 15:55:28.148000+00:00,8.0,141.296,112,1745250927981.408
17438,147.98,19110226,7,270709,3g,3808,17979523,5ea95487-0a31-4e33-9263-c31717b81b5e,17000402,2025-04-21 15:55:29.986000+00:00,18101770,29,270388,4141650,2025-04-21 15:55:30.148000+00:00,7.0,154.358,112,1745250929981.896
17851,148.605,19561112,4,278518,3g,3908,18402655,5ea95487-0a31-4e33-9263-c31717b81b5e,17546338,2025-04-21 15:55:31.986000+00:00,18680471,29,277408,4141650,2025-04-21 15:55:32.149000+00:00,4.0,141.25099999999998,112,1745250931982.054
18249,148.605,20002047,4,286135,3g,4007,18816551,5ea95487-0a31-4e33-9263-c31717b81b5e,18085840,2025-04-21 15:55:33.987000+00:00,19252146,30,284439,4141650,2025-04-21 15:55:34.151000+00:00,8.0,140.41099999999997,112,1745250933982.874
18670,148.605,20461854,4,293269,3g,4107,19248324,5ea95487-0a31-4e33-9263-c31717b81b5e,18633447,2025-04-21 15:55:35.990000+00:00,19831985,30,291467,4141650,2025-04-21 15:55:36.155000+00:00,8.0,151.123,112,1745250935982.496
19081,145.93499999999997,20910872,4,300242,3g,4206,19670010,5ea95487-0a31-4e33-9263-c31717b81b5e,19175215,2025-04-21 15:55:37.986000+00:00,20405464,30,298373,4141650,2025-04-21 15:55:38.152000+00:00,5.0,149.963,112,1745250937982.721
19496,145.93499999999997,21365291,8,307341,3g,4307,20090962,5ea95487-0a31-4e33-9263-c31717b81b5e,19721930,2025-04-21 15:55:39.987000+00:00,20984254,30,305630,4141650,2025-04-21 15:55:40.150000+00:00,6.0,157.272,112,1745250939983.104
19909,145.93499999999997,21812564,4,314267,3g,4407,20515841,5ea95487-0a31-4e33-9263-c31717b81b5e,20268179,2025-04-21 15:55:41.985000+00:00,21562425,30,312706,4141650,2025-04-21 15:55:42.146000+00:00,6.0,148.178,112,1745250941981.557
20363,150.558,22307047,3,321178,3g,4506,20981248,5ea95487-0a31-4e33-9263-c31717b81b5e,20809907,2025-04-21 15:55:43.987000+00:00,22136098,30,319538,4141650,2025-04-21 15:55:44.152000+00:00,9.0,146.23999999999998,114,1745250943982.491
20838,150.558,22829825,7,328148,3g,4607,21473709,5ea95487-0a31-4e33-9263-c31717b81b5e,21354892,2025-04-21 15:55:45.987000+00:00,22713167,30,326565,4141650,2025-04-21 15:55:46.151000+00:00,10.0,167.35799999999998,114,1745250945982.395
